557.0,619.0,586.0,721.0
555.0,619.0,584.0,721.0
554.0,618.0,584.0,720.0
552.0,618.0,582.0,720.0
550.0,617.0,580.0,719.0
549.0,617.0,580.0,719.0
547.0,616.0,578.0,718.0
545.0,616.0,576.0,718.0
544.0,615.0,576.0,717.0
542.0,615.0,574.0,717.0
540.0,614.0,572.0,716.0
539.0,614.0,572.0,716.0
537.0,613.0,570.0,715.0
534.0,613.0,567.0,716.0
531.0,614.0,564.0,718.0
529.0,614.0,562.0,719.0
526.0,614.0,559.0,720.0
523.0,614.0,556.0,721.0
520.0,615.0,554.0,722.0
517.0,615.0,551.0,723.0
514.0,615.0,548.0,724.0
512.0,615.0,546.0,725.0
509.0,616.0,543.0,727.0
506.0,616.0,540.0,728.0
503.0,616.0,538.0,729.0
500.0,615.0,535.0,730.0
496.0,615.0,532.0,731.0
493.0,615.0,529.0,732.0
490.0,615.0,527.0,733.0
487.0,614.0,524.0,734.0
484.0,614.0,522.0,735.0
481.0,614.0,519.0,736.0
477.0,614.0,516.0,737.0
474.0,613.0,513.0,738.0
471.0,613.0,511.0,739.0
468.0,613.0,508.0,739.0
465.0,613.0,505.0,740.0
463.0,613.0,503.0,740.0
460.0,613.0,499.0,740.0
457.0,613.0,496.0,741.0
454.0,614.0,493.0,742.0
451.0,614.0,490.0,742.0
448.0,614.0,487.0,743.0
446.0,614.0,485.0,743.0
443.0,614.0,481.0,743.0
440.0,614.0,478.0,744.0
437.0,614.0,475.0,744.0
434.0,614.0,473.0,745.0
431.0,614.0,471.0,746.0
429.0,614.0,469.0,747.0
426.0,614.0,467.0,748.0
423.0,614.0,465.0,749.0
420.0,614.0,463.0,750.0
417.0,614.0,461.0,751.0
415.0,615.0,459.0,752.0
412.0,615.0,457.0,753.0
409.0,615.0,455.0,754.0
406.0,615.0,453.0,755.0
403.0,615.0,451.0,756.0
401.0,615.0,449.0,757.0
398.0,615.0,447.0,758.0
395.0,615.0,445.0,759.0
393.0,615.0,443.0,759.0
391.0,615.0,442.0,760.0
389.0,615.0,440.0,760.0
387.0,615.0,438.0,760.0
385.0,615.0,437.0,761.0
383.0,615.0,435.0,761.0
381.0,615.0,433.0,761.0
379.0,615.0,432.0,762.0
377.0,614.0,430.0,761.0
375.0,614.0,429.0,762.0
373.0,614.0,427.0,762.0
371.0,614.0,425.0,762.0
369.0,614.0,424.0,763.0
367.0,614.0,422.0,763.0
365.0,614.0,420.0,763.0
363.0,614.0,419.0,764.0
361.0,614.0,417.0,764.0
359.0,614.0,415.0,764.0
358.0,614.0,414.0,765.0
356.0,614.0,413.0,765.0
355.0,614.0,412.0,766.0
353.0,614.0,410.0,766.0
351.0,614.0,408.0,766.0
350.0,614.0,408.0,767.0
348.0,614.0,406.0,767.0
347.0,615.0,405.0,769.0
345.0,615.0,403.0,769.0
344.0,615.0,403.0,770.0
342.0,615.0,401.0,770.0
340.0,615.0,399.0,770.0
339.0,615.0,398.0,771.0
337.0,615.0,397.0,771.0
336.0,615.0,396.0,772.0
334.0,615.0,394.0,772.0
333.0,615.0,392.0,772.0
333.0,615.0,392.0,772.0
332.0,615.0,390.0,773.0
332.0,615.0,390.0,773.0
331.0,614.0,388.0,772.0
331.0,614.0,387.0,772.0
330.0,614.0,386.0,773.0
330.0,614.0,385.0,773.0
329.0,614.0,384.0,773.0
329.0,614.0,383.0,773.0
328.0,614.0,382.0,774.0
328.0,614.0,381.0,774.0
327.0,613.0,379.0,773.0
327.0,613.0,379.0,773.0
326.0,613.0,377.0,774.0
326.0,613.0,377.0,774.0
325.0,613.0,375.0,774.0
325.0,613.0,375.0,774.0
325.0,614.0,375.0,775.0
325.0,614.0,375.0,776.0
324.0,614.0,374.0,776.0
324.0,615.0,374.0,777.0
324.0,615.0,374.0,777.0
324.0,616.0,374.0,779.0
324.0,616.0,374.0,779.0
324.0,616.0,374.0,779.0
324.0,617.0,374.0,780.0
323.0,617.0,373.0,780.0
323.0,617.0,373.0,781.0
323.0,618.0,373.0,782.0
323.0,618.0,373.0,782.0
323.0,618.0,373.0,782.0
324.0,618.0,373.0,782.0
324.0,618.0,373.0,782.0
325.0,618.0,374.0,782.0
325.0,618.0,374.0,782.0
325.0,619.0,373.0,783.0
326.0,619.0,374.0,783.0
326.0,619.0,374.0,783.0
326.0,619.0,374.0,783.0
326.0,619.0,374.0,783.0
326.0,619.0,374.0,783.0
326.0,619.0,374.0,783.0
326.0,619.0,374.0,783.0
326.0,619.0,374.0,783.0
326.0,619.0,374.0,783.0
326.0,619.0,374.0,783.0
326.0,619.0,374.0,783.0
326.0,619.0,374.0,783.0
326.0,619.0,374.0,783.0
326.0,619.0,374.0,783.0
326.0,619.0,374.0,783.0
326.0,619.0,374.0,783.0
326.0,619.0,374.0,783.0
