730.0,697.0,751.0,741.0
730.0,698.0,752.0,741.0
730.0,698.0,752.0,741.0
730.0,699.0,753.0,741.0
730.0,699.0,753.0,740.0
731.0,698.0,753.0,740.0
731.0,698.0,753.0,740.0
732.0,697.0,753.0,740.0
732.0,696.0,753.0,739.0
732.0,694.0,753.0,738.0
732.0,693.0,753.0,737.0
732.0,694.0,753.0,737.0
732.0,696.0,753.0,738.0
732.0,697.0,753.0,738.0
731.0,696.0,753.0,739.0
730.0,696.0,753.0,742.0
729.0,695.0,753.0,743.0
729.0,695.0,753.0,744.0
728.0,694.0,753.0,743.0
728.0,694.0,753.0,744.0
729.0,696.0,753.0,743.0
729.0,697.0,753.0,742.0
730.0,699.0,753.0,741.0
730.0,698.0,753.0,741.0
729.0,697.0,752.0,740.0
729.0,696.0,752.0,740.0
729.0,695.0,752.0,740.0
730.0,694.0,753.0,741.0
730.0,693.0,753.0,741.0
728.0,691.0,753.0,741.0
727.0,688.0,753.0,739.0
725.0,686.0,753.0,739.0
725.0,686.0,752.0,739.0
724.0,685.0,751.0,738.0
724.0,685.0,750.0,738.0
724.0,684.0,750.0,738.0
725.0,683.0,750.0,737.0
725.0,682.0,750.0,737.0
724.0,681.0,748.0,737.0
724.0,680.0,748.0,736.0
723.0,679.0,746.0,736.0
722.0,678.0,744.0,735.0
721.0,677.0,744.0,735.0
720.0,677.0,744.0,736.0
719.0,676.0,744.0,736.0
718.0,676.0,745.0,735.0
718.0,677.0,746.0,736.0
717.0,677.0,747.0,735.0
715.0,678.0,746.0,735.0
714.0,678.0,745.0,735.0
712.0,679.0,744.0,735.0
714.0,679.0,743.0,736.0
715.0,678.0,742.0,737.0
717.0,678.0,741.0,738.0
716.0,677.0,742.0,739.0
715.0,677.0,743.0,740.0
714.0,676.0,743.0,741.0
713.0,675.0,744.0,741.0
713.0,674.0,744.0,740.0
713.0,673.0,744.0,739.0
713.0,671.0,744.0,736.0
713.0,670.0,744.0,735.0
711.0,669.0,744.0,734.0
709.0,668.0,743.0,734.0
707.0,667.0,743.0,733.0
707.0,668.0,743.0,735.0
706.0,670.0,741.0,738.0
706.0,671.0,741.0,739.0
705.0,672.0,739.0,741.0
704.0,672.0,738.0,742.0
704.0,671.0,738.0,742.0
703.0,671.0,737.0,742.0
702.0,670.0,736.0,742.0
704.0,670.0,736.0,742.0
707.0,669.0,738.0,742.0
709.0,669.0,738.0,742.0
709.0,669.0,740.0,744.0
708.0,669.0,741.0,745.0
708.0,669.0,742.0,747.0
707.0,669.0,743.0,748.0
705.0,671.0,744.0,750.0
703.0,672.0,745.0,750.0
701.0,674.0,746.0,752.0
700.0,675.0,744.0,754.0
700.0,675.0,742.0,754.0
