1847.0,709.0,1914.0,912.0
1842.0,709.0,1916.0,914.0
1836.0,708.0,1916.0,916.0
1831.0,708.0,1916.0,918.0
1826.0,707.0,1915.0,919.0
1820.0,707.0,1913.0,922.0
1815.0,706.0,1910.0,923.0
1810.0,706.0,1908.0,925.0
1804.0,705.0,1903.0,927.0
1799.0,705.0,1899.0,929.0
1794.0,704.0,1895.0,930.0
1788.0,704.0,1890.0,933.0
1783.0,703.0,1885.0,934.0
1778.0,703.0,1880.0,936.0
1772.0,702.0,1874.0,938.0
1764.0,703.0,1868.0,940.0
1756.0,703.0,1862.0,942.0
1748.0,704.0,1856.0,944.0
1741.0,704.0,1851.0,946.0
1733.0,705.0,1845.0,948.0
1725.0,705.0,1839.0,949.0
1717.0,706.0,1833.0,952.0
1709.0,706.0,1827.0,953.0
1701.0,706.0,1821.0,955.0
1693.0,707.0,1816.0,957.0
1685.0,707.0,1810.0,959.0
1677.0,708.0,1804.0,961.0
1669.0,708.0,1798.0,963.0
1661.0,709.0,1792.0,965.0
1653.0,709.0,1786.0,967.0
1649.0,713.0,1768.0,971.0
1646.0,718.0,1756.0,979.0
1642.0,722.0,1743.0,985.0
1639.0,727.0,1731.0,992.0
1626.0,729.0,1722.0,995.0
1614.0,732.0,1714.0,998.0
1601.0,734.0,1705.0,1001.0
1589.0,737.0,1697.0,1004.0
1576.0,739.0,1688.0,1007.0
1564.0,735.0,1684.0,1003.0
1551.0,732.0,1679.0,1001.0
1539.0,728.0,1675.0,997.0
1526.0,725.0,1670.0,995.0
1514.0,721.0,1666.0,991.0
1510.0,719.0,1655.0,993.0
1505.0,717.0,1643.0,995.0
1501.0,716.0,1633.0,999.0
1496.0,714.0,1621.0,1001.0
1492.0,712.0,1610.0,1003.0
1480.0,713.0,1594.0,1005.0
1468.0,714.0,1579.0,1007.0
1457.0,715.0,1564.0,1008.0
1445.0,716.0,1549.0,1010.0
1433.0,717.0,1533.0,1012.0
1414.0,718.0,1527.0,1015.0
1396.0,720.0,1523.0,1019.0
1377.0,721.0,1517.0,1021.0
1359.0,723.0,1513.0,1025.0
1340.0,724.0,1507.0,1028.0
1336.0,719.0,1498.0,1025.0
1331.0,714.0,1488.0,1022.0
1327.0,708.0,1479.0,1018.0
1322.0,703.0,1469.0,1015.0
1318.0,698.0,1460.0,1012.0
1309.0,695.0,1442.0,1014.0
1300.0,691.0,1424.0,1015.0
1290.0,688.0,1404.0,1016.0
1281.0,684.0,1386.0,1017.0
1272.0,681.0,1368.0,1019.0
1243.0,684.0,1359.0,1023.0
1215.0,687.0,1351.0,1027.0
1186.0,689.0,1342.0,1030.0
1158.0,692.0,1334.0,1034.0
1129.0,695.0,1325.0,1038.0
1121.0,693.0,1317.0,1039.0
1113.0,691.0,1309.0,1040.0
1104.0,690.0,1299.0,1043.0
1096.0,688.0,1291.0,1044.0
1088.0,686.0,1283.0,1045.0
1081.0,681.0,1262.0,1045.0
1074.0,676.0,1240.0,1044.0
1068.0,672.0,1220.0,1045.0
1061.0,667.0,1198.0,1044.0
1054.0,662.0,1177.0,1044.0
1028.0,660.0,1164.0,1044.0
1001.0,658.0,1151.0,1045.0
975.0,655.0,1138.0,1044.0
948.0,653.0,1125.0,1045.0
922.0,651.0,1112.0,1045.0
910.0,653.0,1103.0,1046.0
899.0,655.0,1095.0,1047.0
887.0,658.0,1086.0,1049.0
876.0,660.0,1078.0,1050.0
864.0,662.0,1069.0,1051.0
853.0,659.0,1046.0,1054.0
842.0,657.0,1024.0,1058.0
832.0,654.0,1002.0,1061.0
821.0,652.0,980.0,1065.0
810.0,649.0,957.0,1068.0
783.0,647.0,937.0,1068.0
757.0,645.0,918.0,1068.0
730.0,643.0,897.0,1069.0
704.0,641.0,878.0,1069.0
677.0,639.0,858.0,1069.0
656.0,640.0,850.0,1069.0
635.0,641.0,842.0,1069.0
613.0,641.0,832.0,1068.0
592.0,642.0,824.0,1068.0
571.0,643.0,816.0,1068.0
559.0,642.0,797.0,1071.0
547.0,640.0,778.0,1073.0
536.0,639.0,759.0,1075.0
524.0,637.0,740.0,1077.0
512.0,636.0,721.0,1079.0
497.0,634.0,690.0,1079.0
482.0,633.0,659.0,1078.0
468.0,631.0,630.0,1077.0
453.0,630.0,599.0,1076.0
438.0,628.0,568.0,1075.0
407.0,629.0,558.0,1075.0
377.0,630.0,548.0,1074.0
346.0,631.0,538.0,1074.0
316.0,632.0,528.0,1073.0
285.0,633.0,518.0,1073.0
275.0,631.0,502.0,1074.0
266.0,629.0,487.0,1076.0
256.0,627.0,472.0,1077.0
247.0,625.0,457.0,1079.0
237.0,623.0,441.0,1079.0
219.0,620.0,408.0,1079.0
201.0,617.0,375.0,1079.0
183.0,615.0,342.0,1079.0
165.0,612.0,309.0,1079.0
147.0,609.0,276.0,1079.0
126.0,608.0,266.0,1079.0
105.0,608.0,256.0,1079.0
72.0,607.0,244.0,1079.0
43.0,605.0,230.0,1079.0
20.0,603.0,216.0,1079.0
5.0,601.0,205.0,1079.0
0.0,599.0,202.0,1079.0
0.0,596.0,196.0,1079.0
0.0,593.0,181.0,1079.0
0.0,589.0,161.0,1079.0
