1090.0,647.0,1137.0,763.0
1091.0,646.0,1138.0,764.0
1091.0,645.0,1138.0,764.0
1092.0,643.0,1140.0,764.0
1092.0,642.0,1140.0,764.0
1093.0,641.0,1141.0,765.0
1094.0,640.0,1142.0,765.0
1095.0,640.0,1144.0,767.0
1095.0,639.0,1144.0,767.0
1096.0,638.0,1145.0,767.0
1098.0,637.0,1146.0,767.0
1101.0,636.0,1148.0,767.0
1103.0,634.0,1150.0,766.0
1106.0,633.0,1152.0,766.0
1108.0,632.0,1153.0,766.0
1110.0,631.0,1155.0,767.0
1111.0,631.0,1156.0,768.0
1113.0,630.0,1157.0,769.0
1114.0,629.0,1158.0,769.0
1115.0,629.0,1160.0,770.0
1117.0,630.0,1163.0,773.0
1118.0,630.0,1165.0,774.0
1120.0,630.0,1167.0,776.0
1122.0,629.0,1169.0,776.0
1125.0,629.0,1172.0,778.0
1127.0,628.0,1174.0,779.0
1129.0,628.0,1176.0,780.0
1131.0,627.0,1178.0,781.0
1133.0,627.0,1181.0,782.0
1135.0,627.0,1183.0,782.0
1138.0,627.0,1187.0,783.0
1140.0,627.0,1189.0,783.0
1142.0,627.0,1192.0,784.0
1144.0,626.0,1195.0,784.0
1147.0,626.0,1198.0,785.0
1149.0,625.0,1201.0,785.0
1151.0,624.0,1203.0,785.0
1152.0,624.0,1205.0,787.0
1154.0,624.0,1207.0,789.0
1155.0,625.0,1209.0,791.0
1157.0,625.0,1211.0,793.0
1158.0,625.0,1213.0,795.0
1160.0,630.0,1216.0,801.0
1162.0,634.0,1219.0,806.0
1163.0,639.0,1221.0,811.0
1165.0,643.0,1224.0,816.0
1167.0,644.0,1229.0,818.0
1168.0,646.0,1233.0,820.0
1170.0,647.0,1237.0,822.0
1171.0,648.0,1241.0,823.0
1173.0,643.0,1243.0,819.0
1174.0,638.0,1244.0,815.0
1174.0,630.0,1245.0,809.0
1176.0,626.0,1246.0,806.0
1178.0,622.0,1248.0,803.0
1180.0,620.0,1249.0,803.0
1181.0,618.0,1249.0,802.0
1182.0,616.0,1250.0,801.0
1183.0,614.0,1250.0,800.0
1184.0,614.0,1250.0,801.0
1187.0,614.0,1253.0,803.0
1190.0,616.0,1255.0,806.0
1194.0,617.0,1258.0,808.0
1197.0,618.0,1261.0,810.0
1199.0,618.0,1262.0,811.0
1201.0,618.0,1263.0,813.0
1203.0,618.0,1265.0,814.0
1205.0,618.0,1266.0,815.0
1206.0,617.0,1267.0,815.0
1207.0,617.0,1269.0,816.0
1208.0,616.0,1272.0,816.0
1210.0,615.0,1276.0,816.0
1211.0,615.0,1278.0,817.0
1213.0,614.0,1282.0,817.0
1214.0,613.0,1285.0,817.0
1216.0,609.0,1286.0,814.0
1219.0,605.0,1289.0,811.0
1221.0,601.0,1290.0,809.0
1224.0,597.0,1293.0,806.0
1225.0,593.0,1293.0,803.0
1227.0,590.0,1295.0,801.0
1229.0,589.0,1297.0,800.0
1231.0,589.0,1300.0,801.0
1230.0,591.0,1302.0,804.0
1227.0,598.0,1306.0,812.0
1222.0,607.0,1309.0,823.0
1218.0,613.0,1313.0,830.0
1214.0,618.0,1316.0,836.0
1208.0,623.0,1318.0,842.0
1203.0,627.0,1319.0,847.0
1202.0,628.0,1321.0,848.0
1201.0,625.0,1317.0,845.0
1201.0,622.0,1315.0,842.0
1200.0,620.0,1312.0,841.0
1199.0,618.0,1309.0,839.0
1198.0,616.0,1307.0,838.0
1197.0,615.0,1305.0,837.0
